case,sample_categories,Scheme,PassID,CandidateID,BaseCandidateID,TaskID,Duration,CandidateStart,incremental_reason,accepted,full_task_feasible,full_grid_feasible,rejection_consistent,capacity_pressure_ratio,grid_import_pressure_ratio,abs_residual_cost_CNY,abs_residual_carbon_tCO2,abs_residual_renewable_used_MWh,abs_residual_service_objective,abs_residual_used_gpu_instant,abs_residual_used_it_power_instant_mw,abs_residual_ai_energy_mwh,abs_residual_facility_average_power_mw,max_absolute_residual,max_relative_residual,worst_quantity,audit_mode
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,3,Q2C101089,Q2C101089,1628,4.350000000000023,901.0,feasible,False,True,True,True,0.6983695652173914,0.0,0.0,0.0,4.2717829273897223e-10,4.39349077951956e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.2717829273897223e-10,4.0115157817550707e-10,renewable_used_MWh,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,3,Q2C102956,Q2C102956,3568,4.366666666666674,2401.0,gpu_capacity,False,False,True,True,1.0536684782608696,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.1850499508841606e-17,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,renewable_max,4,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6154837958333333,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,4,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,6.875779945403337e-10,1.485846900161833e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,6.875779945403337e-10,6.875779945403337e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,4,Q2C000006,Q2C000006,6,5.2999999999999545,1728.0,it_capacity,False,False,True,True,1.0005507928571429,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
accepted,accepted|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,4,Q2C003718,Q2C003718,3718,2.2333333333333485,1029.0,accepted,True,True,True,True,0.5244703703703705,0.0,5.075708031654358e-08,0.0,1.5915020412649028e-09,3.2338172938073395e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,5.075708031654358e-08,7.767562121897241e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,4,Q2C016520,Q2C016520,16520,5.533333333333303,1655.0,feasible,False,True,True,True,0.9987522641975309,0.0,1.7262209439650178e-08,0.0,1.487819645262789e-09,8.217027318985215e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,1.7262209439650178e-08,3.6899696629717325e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|return_to_baseline,renewable_max,4,Q2C019704,Q2C019704,19704,6.0166666666666515,501.0,feasible,False,True,True,True,0.7845148148148149,0.0,1.0673829820007086e-08,0.0,2.4209612092818134e-10,3.395200787181807e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,1.0673829820007086e-08,4.679510870127393e-13,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,4,Q2C032477,Q2C032477,32477,4.4500000000000455,533.0,no_change,False,True,True,True,0.9990531738095239,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,4,Q2C042374,Q2C042374,42374,0.9166666666666288,1022.0,no_change,False,True,True,True,0.8396825396825397,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,4,Q2C048348,Q2C048348,48348,2.1166666666666742,560.0,no_change,False,True,True,True,0.9998748962962962,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_feasible_move|random_fixed_seed,renewable_max,4,Q2C054798,Q2C054798,4839,0.16666666666662877,1599.0,no_change,False,True,True,True,0.968944099378882,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,4,Q2C065860,Q2C065860,16017,3.75,1507.0,no_change,False,True,True,True,0.9965811965811966,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,4,Q2C074332,Q2C074332,24567,4.199999999999818,2401.0,gpu_capacity,False,False,True,True,1.075098814229249,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,3.898788681400975e-17,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed,renewable_max,4,Q2C101350,Q2C101350,1902,5.316666666666606,1591.0,feasible,False,True,True,True,0.9970000000000001,0.0,0.0,0.0,5.684341886080802e-14,2.0768516030209017e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,4,Q2C108290,Q2C108290,9074,1.5333333333333314,110.0,feasible,False,True,True,True,0.9986008222222221,0.0,0.0,0.0,4.462208380573429e-11,1.7770073607037418e-16,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.462208380573429e-11,4.462208380573429e-11,renewable_used_MWh,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,renewable_max,5,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6154837958333333,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,5,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,2.4374458007514477e-10,1.485846900161833e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,5,Q2C000006,Q2C000006,6,5.2999999999999545,1728.0,it_capacity,False,False,True,True,1.0005507928571429,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,5,Q2C005236,Q2C005236,5236,1.5,1035.0,feasible,False,True,True,True,0.9954131679012346,0.0,0.0,0.0,4.3212367017986253e-10,2.089168139700337e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.3212367017986253e-10,4.3212367017986253e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,5,Q2C012401,Q2C012401,12401,3.766666666666879,2213.0,feasible,False,True,True,True,0.8794952375,0.0,0.0,0.0,3.5930725061916746e-10,6.097553018058477e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,3.5930725061916746e-10,2.0073927915606202e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,5,Q2C015421,Q2C015421,15421,4.733333333333121,2159.0,feasible,False,True,True,True,0.999046030952381,0.0,0.0,0.0,5.543370207305998e-10,2.943152178132985e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,5.543370207305998e-10,5.543370207305998e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,5,Q2C022025,Q2C022025,22025,1.566666666666606,1289.0,feasible,False,True,True,True,0.54225,0.0,0.0,0.0,1.0492158253327943e-09,4.371634618974968e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,1.0492158253327943e-09,1.0492158253327943e-09,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,5,Q2C036956,Q2C036956,36956,2.466666666666697,1611.0,no_change,False,True,True,True,0.9974162609756099,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,5,Q2C080463,Q2C080463,30763,6.483333333333121,2147.0,no_change,False,True,True,True,0.6882444444444445,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,5,Q2C083869,Q2C083869,34203,4.016666666666879,2117.0,feasible,False,True,True,True,0.997704761904762,0.0,0.0,0.0,9.313225746154785e-10,8.175611473622627e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,9.313225746154785e-10,9.313225746154785e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,5,Q2C094836,Q2C094836,45283,2.1499999999999773,523.0,feasible,False,True,True,True,0.9777777777777777,0.0,0.0,0.0,5.469473762786947e-10,8.01566522575306e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,5.469473762786947e-10,5.469473762786947e-10,renewable_used_MWh,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,5,Q2C112771,Q2C112771,13697,4.033333333333303,912.0,it_capacity,False,False,True,True,1.0013432098765433,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,capacity_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,5,Q2C116326,Q2C116326,17370,4.883333333333326,2401.0,it_capacity,False,False,True,True,1.0028823037037036,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,renewable_max,6,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6154837958333333,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,6,Q2C000002,Q2C000002,2,3.2999999999999545,1126.0,feasible,False,True,True,True,0.9988197530864197,0.0,0.0,0.0,2.4374458007514477e-10,1.485846900161833e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,2.4374458007514477e-10,2.4374458007514477e-10,renewable_used_MWh,
capacity_rejected,capacity_rejected|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,renewable_max,6,Q2C000006,Q2C000006,6,5.2999999999999545,1728.0,it_capacity,False,False,True,True,1.0005507928571429,0.0,,,,,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,6,Q2C015183,Q2C015183,15183,3.933333333333337,238.0,no_change,False,True,True,True,0.9482074074074075,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,6,Q2C016823,Q2C016823,16823,5.9833333333333485,1562.0,feasible,False,True,True,True,0.9935269833333332,0.0,0.0,0.0,6.086224857426714e-10,2.4634916502563886e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,6.086224857426714e-10,5.12659108811937e-12,renewable_used_MWh,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,6,Q2C033664,Q2C033664,33664,2.466666666666697,1033.0,no_change,False,True,True,True,0.9872444452380953,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,6,Q2C036771,Q2C036771,36771,2.433333333333394,2013.0,no_change,False,True,True,True,0.9740740740740741,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration|return_to_baseline,renewable_max,6,Q2C040956,Q2C040956,40956,3.3666666666665606,1195.0,feasible,False,True,True,True,0.48735,0.0,3.733293851837516e-08,0.0,1.177227204607334e-09,5.1611492857261965e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,3.733293851837516e-08,3.1217559209516774e-11,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,renewable_max,6,Q2C060702,Q2C060702,10804,4.25,2165.0,no_change,False,True,True,True,0.9990485604938272,0.0,0.0,0.0,0.0,0.0,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,4.547473508864641e-13,4.547473508864641e-13,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_feasible_move|random_fixed_seed|region_migration,renewable_max,6,Q2C067600,Q2C067600,17773,3.2166666666666686,190.0,feasible,False,True,True,True,0.8008061722222223,0.0,2.202432369813323e-08,0.0,7.451035344274715e-10,6.271025365656158e-15,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,2.202432369813323e-08,1.2420510083168973e-12,cost_CNY,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,6,Q2C091073,Q2C091073,41486,0.466666666666697,1811.0,feasible,False,True,True,True,0.8612836438923396,0.0,0.0,0.0,1.1641532182693481e-10,8.457461348008316e-15,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,1.1641532182693481e-10,1.1641532182693481e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,6,Q2C095149,Q2C095149,45601,5.25,316.0,feasible,False,True,True,True,0.8757592592592595,0.0,0.0,0.0,1.296257323701866e-09,2.6729933912984782e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,1.296257323701866e-09,1.296257323701866e-09,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,renewable_max,6,Q2C109454,Q2C109454,10282,5.300000000000011,412.0,feasible,False,True,True,True,0.9987415629629629,0.0,0.0,0.0,9.240466170012951e-10,2.5726213423015593e-14,0.0,8.526512829121202e-14,8.526512829121202e-14,4.547473508864641e-13,9.240466170012951e-10,9.240466170012951e-10,renewable_used_MWh,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,service_first,1,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,cross_2399_2400|fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,1,Q2C009621,Q2C009621,9621,1.333333333333485,2399.0,no_change,False,True,True,True,0.8625168716049384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,1,Q2C010463,Q2C010463,10463,2.5499999999999545,2002.0,no_change,False,True,True,True,0.9634706357142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,1,Q2C016401,Q2C016401,16401,1.0999999999999943,77.0,no_change,False,True,True,True,0.9666430902439026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,hour_boundary|integer_duration|no_change|random_feasible_move|random_fixed_seed,service_first,1,Q2C026986,Q2C026986,26986,1.0,1083.0,no_change,False,True,True,True,0.9948888880952382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,1,Q2C047422,Q2C047422,47422,3.3500000000000227,902.0,no_change,False,True,True,True,0.6413043478260869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
random_feasible_move,fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,1,Q2C049643,Q2C049643,49643,3.1000000000000227,864.0,no_change,False,True,True,True,0.9662309523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cost_CNY,
feasible_but_rejected,feasible_but_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,1,Q2C050001,Q2C050001,1,4.666666666666686,2401.0,feasible,False,True,True,True,0.8188184517857142,0.0,1.4657416613772511e-08,0.0,3.666400516522117e-10,7.993605777301127e-14,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.4657416613772511e-08,2.943177588409582e-12,cost_CNY,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,1,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,0.0,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,1,Q2C052841,Q2C052841,2871,5.966666666666697,2302.0,feasible,False,True,True,True,0.8122529644268774,0.0,1.5577825251966715e-08,0.0,2.5630697564338334e-10,1.9060274192295168e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.5577825251966715e-08,1.2187970414756524e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,1,Q2C075872,Q2C075872,26127,2.1000000000000227,300.0,feasible,False,True,True,True,0.9035507928571429,0.0,0.0,0.0,5.784386303275824e-10,1.6215937555415227e-16,0.0,3.552713678800501e-15,3.552713678800501e-15,5.684341886080802e-14,5.784386303275824e-10,5.784386303275824e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,1,Q2C076178,Q2C076178,26435,3.0166666666666515,1424.0,feasible,False,True,True,True,0.9615983530864198,0.0,0.0,0.0,3.6970959627069533e-10,3.0184188481996443e-16,0.0,0.0,1.4210854715202004e-14,1.1368683772161603e-13,3.6970959627069533e-10,1.6366942747345052e-10,renewable_used_MWh,
accepted,accepted|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration,service_first,1,Q2C081307,Q2C081307,31613,1.466666666666697,1225.0,accepted,True,True,True,True,0.8685770750988142,0.0,2.426077116979286e-08,0.0,0.0,4.941454689010027e-16,0.0,0.0,0.0,5.684341886080802e-14,2.426077116979286e-08,1.6009754546818246e-10,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed,service_first,1,Q2C082918,Q2C082918,33244,3.5,1110.0,feasible,False,True,True,True,0.7649456521739131,0.0,8.934875950217247e-09,0.0,4.051230462209787e-10,8.326672684688674e-17,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1368683772161603e-13,8.934875950217247e-09,3.436499547510605e-12,cost_CNY,
fractional_duration,fractional_duration|high_gpu_demand_task|high_power_task|no_change|random_fixed_seed,service_first,2,Q2C000001,Q2C000001,1,4.666666666666686,456.0,no_change,False,True,True,True,0.6230115736111111,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,fractional_cross_two_hours|fractional_duration|no_change|random_feasible_move|random_fixed_seed,service_first,2,Q2C022336,Q2C022336,22336,1.3166666666667197,776.0,no_change,False,True,True,True,0.9472211390243902,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
feasible_but_rejected,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_fixed_seed|region_migration|return_to_baseline,service_first,2,Q2C031613,Q2C031613,31613,1.466666666666697,1224.0,feasible,False,True,True,True,0.8310276679841897,0.0,2.426077116979286e-08,0.0,0.0,4.941454689010027e-16,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,2.426077116979286e-08,1.6009754546818246e-10,cost_CNY,
capacity_rejected,capacity_rejected|fractional_duration|high_gpu_demand_task|high_power_task|random_fixed_seed|region_migration,service_first,2,Q2C050005,Q2C050005,5,2.683333333333394,2239.0,it_capacity,False,False,True,True,1.0386577243902437,0.0,,,,,0.0,1.4210854715202004e-14,0.0,1.1368683772161603e-13,1.1368683772161603e-13,8.943764325387517e-18,facility_average_power_mw,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C060302,Q2C060302,10401,6.416666666666629,793.0,feasible,False,True,True,True,0.9999603166666666,0.0,0.0,0.0,8.395772965741344e-11,8.27076851016989e-17,0.0,7.105427357601002e-15,1.7763568394002505e-15,1.1368683772161603e-13,8.395772965741344e-11,8.395772965741344e-11,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C068918,Q2C068918,19102,4.5499999999999545,1491.0,feasible,False,True,True,True,0.983929268292683,0.0,3.289824235253036e-08,0.0,1.202693056256976e-09,3.2303803729205605e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,3.289824235253036e-08,1.8904672747119476e-10,cost_CNY,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C072368,Q2C072368,22586,0.5,1158.0,feasible,False,True,True,True,0.9636357731707317,0.0,0.0,0.0,0.0,6.268170864623911e-17,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.1368683772161603e-13,facility_average_power_mw,
random_feasible_move,duration_lt_1h|feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C073556,Q2C073556,23782,0.7000000000000455,790.0,feasible,False,True,True,True,0.6915113871635611,0.0,1.9659637473523617e-08,0.0,7.657945388928056e-10,3.1891806903661113e-16,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1368683772161603e-13,1.9659637473523617e-08,4.078035082647053e-11,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_cross_two_hours|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C084661,Q2C084661,35007,1.1166666666665606,2404.0,feasible,False,True,True,True,0.9272032512195122,0.0,0.0,0.0,8.283222996396944e-10,7.917277944358148e-15,0.0,7.105427357601002e-15,0.0,1.1368683772161603e-13,8.283222996396944e-10,8.283222996396944e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C096587,Q2C096587,47049,4.4166666666667425,1396.0,feasible,False,True,True,True,0.9669571428571427,0.0,0.0,0.0,6.260734153329395e-10,1.1677263973483565e-15,0.0,7.105427357601002e-15,1.7763568394002505e-15,1.1368683772161603e-13,6.260734153329395e-10,6.260734153329395e-10,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C100043,Q2C100043,549,4.716666666666697,635.0,feasible,False,True,True,True,0.9643300419753087,0.0,1.9703293219208717e-08,0.0,1.2505552149377763e-10,7.832276494035284e-16,0.0,2.842170943040401e-14,3.552713678800501e-15,1.1368683772161603e-13,1.9703293219208717e-08,9.82509755838851e-12,cost_CNY,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed,service_first,2,Q2C103046,Q2C103046,3661,5.916666666666657,199.0,feasible,False,True,True,True,0.9760813000000002,0.0,0.0,0.0,2.2737367544323206e-13,1.205632815803881e-16,0.0,7.105427357601002e-15,3.552713678800501e-15,1.1368683772161603e-13,2.2737367544323206e-13,2.2737367544323206e-13,renewable_used_MWh,
random_feasible_move,feasible_but_rejected|fractional_duration|random_feasible_move|random_fixed_seed|region_migration,service_first,2,Q2C112242,Q2C112242,13153,2.2333333333333485,845.0,feasible,False,True,True,True,0.9625723585365855,0.0,0.0,0.0,1.1232259566895664e-10,5.254043727864754e-16,0.0,2.842170943040401e-14,2.842170943040401e-14,1.1368683772161603e-13,1.1232259566895664e-10,1.1232259566895664e-10,renewable_used_MWh,
