Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,SOC_MWh,GridExportLimit_MW,Price,SellPrice,CarbonIntensity,RenewableDirectUse_MW,RenewableCharge_MW,GridCharge_MW,Charge_MW,Discharge_MW,StorageToLoad_MW,RenewableSell_MW,StorageSell_MW,GridPurchaseForLoad_MW,GridPurchase_MW,GridSell_MW,RenewableCurtailment_MW,NetGrid_MW,RenewableUse_MW,Curtailment_MW
RegionF,381,269.6480929099998,510.22,391.0,220.0,605.7,472.45,0.2782,269.6480929099998,9.042553191489363,0.0,9.042553191489363,0.0,0.0,220.0,0.0,0.0,0.0,220.0,11.529353898510891,-220.0,269.6480929099998,11.529353898510891
RegionF,382,294.51723291,500.0,382.5,220.0,375.94,293.23,0.2824,294.51723291,0.0,0.0,0.0,7.905,0.0,205.48276708999998,7.905,0.0,0.0,213.38776708999998,0.0,-213.38776708999998,294.51723291,0.0
RegionF,383,302.01362,510.22,382.5,220.0,375.93,293.23,0.2857,302.01362,0.0,0.0,0.0,-0.0,0.0,208.20638000000002,-0.0,0.0,0.0,208.20638000000002,0.0,-208.20638000000002,302.01362,0.0
RegionF,384,389.4895262433338,540.19,314.5,220.0,271.49,211.76,0.2877,389.4895262433338,0.0,0.0,0.0,63.24,0.0,150.70047375666627,63.24,0.0,0.0,213.94047375666628,0.0,-213.94047375666628,389.4895262433338,0.0
RegionF,385,417.34147333333306,587.87,276.25,220.0,271.46,211.74,0.2883,417.34147333333306,0.0,0.0,0.0,35.572500000000005,0.0,170.52852666666695,35.572500000000005,0.0,0.0,206.10102666666694,0.0,-206.10102666666694,417.34147333333306,0.0
RegionF,386,452.8752270900002,650.0,276.25,220.0,271.44,211.72,0.2875,452.8752270900002,0.0,0.0,0.0,-0.0,0.0,197.12477290999982,-0.0,0.0,0.0,197.12477290999982,0.0,-197.12477290999982,452.8752270900002,0.0
RegionF,387,505.2957466666666,722.35,276.25,220.0,271.4,211.69,0.2854,505.2957466666666,0.0,0.0,0.0,-0.0,0.0,217.0542533333334,-0.0,0.0,0.0,217.0542533333334,0.0,-217.0542533333334,505.2957466666666,0.0
RegionF,388,576.0593004233344,800.0,276.25,220.0,271.36,211.66,0.282,576.0593004233344,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,3.9406995766655655,-220.0,576.0593004233344,3.9406995766655655
RegionF,389,612.2559929099999,877.65,276.25,220.0,271.32,211.63,0.2775,612.2559929099999,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,45.39400709000006,-220.0,612.2559929099999,45.39400709000006
RegionF,390,588.9243995766667,950.0,276.25,220.0,271.27,211.59,0.2724,588.9243995766667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,141.0756004233333,-220.0,588.9243995766667,141.0756004233333
RegionF,391,611.6447000000001,1012.13,276.25,220.0,417.26,325.46,0.2669,611.6447000000001,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,180.48529999999994,-220.0,611.6447000000001,180.48529999999994
RegionF,392,596.9287866666667,1059.81,276.25,220.0,417.17,325.39,0.2614,596.9287866666667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,242.88121333333322,-220.0,596.9287866666667,242.88121333333322
RegionF,393,530.9607529099998,1089.78,276.25,220.0,417.07,325.31,0.2562,530.9607529099998,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,338.8192470900002,-220.0,530.9607529099998,338.8192470900002
RegionF,394,499.57566624333333,1100.0,276.25,220.0,416.97,325.24,0.2517,499.57566624333333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,380.42433375666667,-220.0,499.57566624333333,380.42433375666667
RegionF,395,472.1275799999996,1089.78,276.25,220.0,416.86,325.15,0.2483,472.1275799999996,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,397.65242000000035,-220.0,472.1275799999996,397.65242000000035
RegionF,396,429.52543042333315,1059.81,352.75,220.0,416.74,325.06,0.246,429.52543042333315,81.38297872340426,0.0,81.38297872340426,0.0,0.0,220.0,0.0,0.0,0.0,220.0,328.90159085326263,-220.0,429.52543042333315,328.90159085326263
RegionF,397,428.86630000000014,1012.13,382.5,220.0,416.62,324.96,0.2451,428.86630000000014,31.648936170212767,0.0,31.648936170212767,0.0,0.0,220.0,0.0,0.0,0.0,220.0,331.6147638297871,-220.0,428.86630000000014,331.6147638297871
RegionF,398,385.4585466666667,950.0,429.25,220.0,416.49,324.86,0.2456,385.4585466666667,49.73404255319149,0.0,49.73404255319149,0.0,0.0,220.0,0.0,0.0,0.0,220.0,294.8074107801418,-220.0,385.4585466666667,294.8074107801418
RegionF,399,341.20497333333316,877.65,505.75,220.0,416.35,324.75,0.2475,341.20497333333316,81.38297872340426,0.0,81.38297872340426,0.0,0.0,220.0,0.0,0.0,0.0,220.0,235.06204794326248,-220.0,341.20497333333316,235.06204794326248
RegionF,400,300.06290042333274,800.0,735.25,220.0,416.21,324.64,0.2506,300.06290042333274,244.14893617021278,0.0,244.14893617021278,0.0,0.0,220.0,0.0,0.0,0.0,220.0,35.78816340645449,-220.0,300.06290042333274,35.78816340645449
RegionF,401,311.05305709,722.35,850.0,220.0,603.28,470.56,0.2547,311.05305709,122.07446808510639,0.0,122.07446808510639,0.0,0.0,220.0,0.0,0.0,0.0,220.0,69.22247482489365,-220.0,311.05305709,69.22247482489365
RegionF,402,252.43536000000003,650.0,850.0,220.0,603.06,470.39,0.2595,252.43536000000003,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,177.56463999999994,-220.0,252.43536000000003,177.56463999999994
RegionF,403,259.8038995766667,587.87,850.0,220.0,602.83,470.21,0.2646,259.8038995766667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,108.0661004233333,-220.0,259.8038995766667,108.0661004233333
RegionF,404,305.0730499999998,540.19,850.0,220.0,602.59,470.02,0.2698,305.0730499999998,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,15.116950000000259,-220.0,305.0730499999998,15.116950000000259
RegionF,405,366.3865329099999,510.22,773.5,220.0,602.34,469.83,0.2745,366.3865329099999,0.0,0.0,0.0,71.14500000000001,0.0,143.8334670900001,71.14500000000001,0.0,0.0,214.97846709000012,0.0,-214.97846709000012,366.3865329099999,0.0
RegionF,406,383.9142270900002,500.0,697.0,220.0,373.71,291.49,0.2786,383.9142270900002,0.0,0.0,0.0,71.14500000000001,0.0,116.08577290999978,71.14500000000001,0.0,0.0,187.23077290999979,0.0,-187.23077290999979,383.9142270900002,0.0
RegionF,407,392.96255375666686,510.22,620.5,220.0,373.55,291.37,0.2817,392.96255375666686,0.0,0.0,0.0,71.14500000000001,0.0,117.25744624333316,71.14500000000001,0.0,0.0,188.40244624333317,0.0,-188.40244624333317,392.96255375666686,0.0
RegionF,408,410.50633290999946,540.19,544.0,220.0,269.67,210.34,0.2835,410.50633290999946,0.0,0.0,0.0,71.14500000000001,0.0,129.6836670900006,71.14500000000001,0.0,0.0,200.8286670900006,0.0,-200.8286670900006,410.50633290999946,0.0
RegionF,409,442.15049999999997,587.87,467.5,220.0,269.55,210.25,0.2839,442.15049999999997,0.0,0.0,0.0,71.14500000000001,0.0,145.71950000000004,71.14500000000001,0.0,0.0,216.86450000000005,0.0,-216.86450000000005,442.15049999999997,0.0
RegionF,410,510.67800666666705,650.0,382.5,220.0,269.42,210.15,0.2829,510.67800666666705,0.0,0.0,0.0,79.05,0.0,139.32199333333295,79.05,0.0,0.0,218.37199333333297,0.0,-218.37199333333297,510.67800666666705,0.0
RegionF,411,527.55715291,722.35,382.5,220.0,269.3,210.05,0.2806,527.55715291,0.0,0.0,0.0,-0.0,0.0,194.79284709,-0.0,0.0,0.0,194.79284709,0.0,-194.79284709,527.55715291,0.0
RegionF,412,514.2424737566674,800.0,382.5,220.0,269.17,209.95,0.277,514.2424737566674,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,65.75752624333256,-220.0,514.2424737566674,65.75752624333256
RegionF,413,558.5206000000005,877.65,382.5,220.0,269.04,209.85,0.2724,558.5206000000005,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,99.12939999999946,-220.0,558.5206000000005,99.12939999999946
RegionF,414,534.7207999999999,950.0,382.5,220.0,268.91,209.75,0.2671,534.7207999999999,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,195.27920000000006,-220.0,534.7207999999999,195.27920000000006
RegionF,415,567.6171866666666,1012.13,382.5,220.0,413.51,322.54,0.2615,567.6171866666666,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,224.51281333333338,-220.0,567.6171866666666,224.51281333333338
RegionF,416,535.161913333333,1059.81,382.5,220.0,413.3,322.37,0.2558,535.161913333333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,304.6480866666669,-220.0,535.161913333333,304.6480866666669
RegionF,417,541.7007199999996,1089.78,382.5,220.0,413.1,322.22,0.2505,541.7007199999996,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,328.0792800000004,-220.0,541.7007199999996,328.0792800000004
RegionF,418,516.0179329099997,1100.0,382.5,220.0,412.89,322.05,0.2459,516.0179329099997,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,363.9820670900003,-220.0,516.0179329099997,363.9820670900003
RegionF,419,453.85608999999994,1089.78,382.5,220.0,412.68,321.89,0.2423,453.85608999999994,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,415.92391,-220.0,453.85608999999994,415.92391
RegionF,420,434.7590995766664,1059.81,382.5,220.0,412.47,321.73,0.2399,434.7590995766664,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,405.0509004233336,-220.0,434.7590995766664,405.0509004233336
RegionF,421,395.7590937566667,1012.13,382.5,220.0,412.27,321.57,0.2389,395.7590937566667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,396.37090624333337,-220.0,395.7590937566667,396.37090624333337
RegionF,422,386.3712537566668,950.0,382.5,220.0,412.06,321.41,0.2393,386.3712537566668,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,343.6287462433331,-220.0,386.3712537566668,343.6287462433331
RegionF,423,315.8087837566666,877.65,382.5,220.0,411.85,321.24,0.2411,315.8087837566666,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,341.8412162433333,-220.0,315.8087837566666,341.8412162433333
RegionF,424,261.16026,800.0,382.5,220.0,411.65,321.09,0.2441,261.16026,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,318.83974,-220.0,261.16026,318.83974
RegionF,425,246.33681957666647,722.35,382.5,220.0,596.59,465.34,0.2481,246.33681957666647,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,256.01318042333355,-220.0,246.33681957666647,256.01318042333355
RegionF,426,257.0971066666658,650.0,382.5,220.0,596.29,465.11,0.2529,257.0971066666658,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,172.9028933333342,-220.0,257.0971066666658,172.9028933333342
RegionF,427,258.86791042333334,587.87,382.5,220.0,596.0,464.88,0.258,258.86791042333334,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,109.00208957666666,-220.0,258.86791042333334,109.00208957666666
RegionF,428,277.99665000000005,540.19,391.0,220.0,595.71,464.65,0.2631,277.99665000000005,9.042553191489363,0.0,9.042553191489363,0.0,0.0,220.0,0.0,0.0,0.0,220.0,33.15079680851065,-220.0,277.99665000000005,33.15079680851065
RegionF,429,237.30542708999994,510.22,429.25,220.0,595.43,464.44,0.2678,237.30542708999994,40.69148936170213,0.0,40.69148936170213,0.0,0.0,220.0,0.0,0.0,0.0,220.0,12.223083548297922,-220.0,237.30542708999994,12.223083548297922
RegionF,430,326.6058999999992,500.0,382.5,220.0,369.4,288.13,0.2719,326.6058999999992,0.0,0.0,0.0,43.4775,0.0,173.39410000000078,43.4775,0.0,0.0,216.87160000000077,0.0,-216.87160000000077,326.6058999999992,0.0
RegionF,431,356.59060000000017,510.22,314.5,220.0,369.23,288.0,0.2749,356.59060000000017,0.0,0.0,0.0,63.24,0.0,153.62939999999986,63.24,0.0,0.0,216.86939999999987,0.0,-216.86939999999987,356.59060000000017,0.0
RegionF,432,447.5086299999999,540.19,199.75,220.0,266.54,207.9,0.2767,447.5086299999999,0.0,0.0,0.0,106.7175,0.0,92.68137000000013,106.7175,0.0,0.0,199.39887000000013,0.0,-199.39887000000013,447.5086299999999,0.0
RegionF,433,408.86549291,587.87,161.5,220.0,266.42,207.81,0.2772,408.86549291,0.0,0.0,0.0,35.572500000000005,0.0,179.00450709,35.572500000000005,0.0,0.0,214.57700709,0.0,-214.57700709,408.86549291,0.0
RegionF,434,468.8586000000004,650.0,123.25,220.0,266.3,207.71,0.2762,468.8586000000004,0.0,0.0,0.0,35.572500000000005,0.0,181.14139999999958,35.572500000000005,0.0,0.0,216.71389999999957,0.0,-216.71389999999957,468.8586000000004,0.0
RegionF,435,537.3911862433331,722.35,123.25,220.0,266.19,207.63,0.2739,537.3911862433331,0.0,0.0,0.0,-0.0,0.0,184.95881375666693,-0.0,0.0,0.0,184.95881375666693,0.0,-184.95881375666693,537.3911862433331,0.0
RegionF,436,575.7985270899999,800.0,123.25,220.0,266.08,207.54,0.2703,575.7985270899999,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,4.2014729100001205,-220.0,575.7985270899999,4.2014729100001205
RegionF,437,651.5370929099996,877.65,123.25,220.0,265.97,207.46,0.2658,651.5370929099996,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,6.112907090000363,-220.0,651.5370929099996,6.112907090000363
RegionF,438,648.5974666666666,950.0,123.25,220.0,265.86,207.37,0.2605,648.5974666666666,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,81.4025333333334,-220.0,648.5974666666666,81.4025333333334
RegionF,439,628.9040004233339,1012.13,123.25,220.0,408.86,318.91,0.2549,628.9040004233339,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,163.22599957666614,-220.0,628.9040004233339,163.22599957666614
RegionF,440,628.0912000000004,1059.81,123.25,220.0,408.71,318.79,0.2493,628.0912000000004,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,211.71879999999953,-220.0,628.0912000000004,211.71879999999953
RegionF,441,605.1643133333333,1089.78,123.25,220.0,408.56,318.68,0.2441,605.1643133333333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,264.61568666666665,-220.0,605.1643133333333,264.61568666666665
RegionF,442,554.5065529100003,1100.0,123.25,220.0,408.42,318.57,0.2396,554.5065529100003,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,325.4934470899997,-220.0,554.5065529100003,325.4934470899997
RegionF,443,495.7444999999995,1089.78,123.25,220.0,408.29,318.47,0.2361,495.7444999999995,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,374.0355000000004,-220.0,495.7444999999995,374.0355000000004
RegionF,444,440.65189957666644,1059.81,199.75,220.0,408.16,318.36,0.2338,440.65189957666644,81.38297872340426,0.0,81.38297872340426,0.0,0.0,220.0,0.0,0.0,0.0,220.0,317.7751216999293,-220.0,440.65189957666644,317.7751216999293
RegionF,445,434.75571375666675,1012.13,276.25,220.0,408.04,318.27,0.2329,434.75571375666675,81.38297872340426,0.0,81.38297872340426,0.0,0.0,220.0,0.0,0.0,0.0,220.0,275.99130751992897,-220.0,434.75571375666675,275.99130751992897
RegionF,446,402.39865291000064,950.0,467.5,220.0,407.92,318.18,0.2335,402.39865291000064,203.45744680851064,0.0,203.45744680851064,0.0,0.0,220.0,0.0,0.0,0.0,220.0,124.14390028148864,-220.0,402.39865291000064,124.14390028148864
RegionF,447,398.7546004233334,877.65,467.5,220.0,407.81,318.09,0.2354,398.7546004233334,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,258.8953995766666,-220.0,398.7546004233334,258.8953995766666
RegionF,448,316.57967290999994,800.0,582.25,220.0,407.71,318.01,0.2385,316.57967290999994,122.07446808510639,0.0,122.07446808510639,0.0,0.0,220.0,0.0,0.0,0.0,220.0,141.34585900489367,-220.0,316.57967290999994,141.34585900489367
RegionF,449,295.531116666667,722.35,582.25,220.0,591.04,461.01,0.2427,295.531116666667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,206.81888333333302,-220.0,295.531116666667,206.81888333333302
RegionF,450,297.1080333333332,650.0,620.5,220.0,590.92,460.92,0.2476,297.1080333333332,40.69148936170213,0.0,40.69148936170213,0.0,0.0,220.0,0.0,0.0,0.0,220.0,92.20047730496469,-220.0,297.1080333333332,92.20047730496469
RegionF,451,280.33980042333343,587.87,697.0,220.0,590.8,460.82,0.2529,280.33980042333343,81.38297872340426,0.0,81.38297872340426,0.0,0.0,220.0,0.0,0.0,0.0,220.0,6.147220853262297,-220.0,280.33980042333343,6.147220853262297
RegionF,452,319.9510999999993,540.19,697.0,220.0,590.7,460.75,0.2581,319.9510999999993,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,0.23890000000073996,-220.0,319.9510999999993,0.23890000000073996
RegionF,453,286.2275204233333,510.22,697.0,220.0,590.6,460.67,0.263,286.2275204233333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,3.9924795766667103,-220.0,286.2275204233333,3.9924795766667103
RegionF,454,337.0935600000002,500.0,658.75,220.0,366.53,285.89,0.2673,337.0935600000002,0.0,0.0,0.0,35.572500000000005,0.0,162.9064399999998,35.572500000000005,0.0,0.0,198.4789399999998,0.0,-198.4789399999998,337.0935600000002,0.0
RegionF,455,384.29564999999974,510.22,582.25,220.0,366.49,285.86,0.2705,384.29564999999974,0.0,0.0,0.0,71.14500000000001,0.0,125.92435000000029,71.14500000000001,0.0,0.0,197.0693500000003,0.0,-197.0693500000003,384.29564999999974,0.0
RegionF,456,408.5115870900001,540.19,505.75,220.0,264.66,206.43,0.2725,408.5115870900001,0.0,0.0,0.0,71.14500000000001,0.0,131.67841290999996,71.14500000000001,0.0,0.0,202.82341290999997,0.0,-202.82341290999997,408.5115870900001,0.0
RegionF,457,439.71633290999995,587.87,429.25,220.0,264.64,206.42,0.2731,439.71633290999995,0.0,0.0,0.0,71.14500000000001,0.0,148.15366709000006,71.14500000000001,0.0,0.0,219.29866709000007,0.0,-219.29866709000007,439.71633290999995,0.0
RegionF,458,472.92429290999996,650.0,391.0,220.0,264.62,206.4,0.2724,472.92429290999996,0.0,0.0,0.0,35.572500000000005,0.0,177.07570709000004,35.572500000000005,0.0,0.0,212.64820709000003,0.0,-212.64820709000003,472.92429290999996,0.0
RegionF,459,536.5364766666668,722.35,382.5,220.0,264.61,206.4,0.2703,536.5364766666668,0.0,0.0,0.0,7.905,0.0,185.81352333333325,7.905,0.0,0.0,193.71852333333325,0.0,-193.71852333333325,536.5364766666668,0.0
RegionF,460,509.0541,800.0,382.5,220.0,264.61,206.4,0.2669,509.0541,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,70.9459,-220.0,509.0541,70.9459
RegionF,461,561.2003,877.65,382.5,220.0,264.61,206.4,0.2626,561.2003,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,96.4497,-220.0,561.2003,96.4497
RegionF,462,576.0169666666667,950.0,382.5,220.0,264.61,206.4,0.2576,576.0169666666667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,153.9830333333333,-220.0,576.0169666666667,153.9830333333333
RegionF,463,535.5589995766667,1012.13,382.5,220.0,407.11,317.55,0.2522,535.5589995766667,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,256.5710004233333,-220.0,535.5589995766667,256.5710004233333
RegionF,464,565.2215433333337,1059.81,382.5,220.0,407.14,317.57,0.2468,565.2215433333337,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,274.5884566666663,-220.0,565.2215433333337,274.5884566666663
RegionF,465,563.5828195766668,1089.78,382.5,220.0,407.17,317.59,0.2418,563.5828195766668,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,306.1971804233332,-220.0,563.5828195766668,306.1971804233332
RegionF,466,520.4112862433344,1100.0,382.5,220.0,407.21,317.62,0.2376,520.4112862433344,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,359.5887137566656,-220.0,520.4112862433344,359.5887137566656
RegionF,467,455.1747737566666,1089.78,382.5,220.0,407.26,317.66,0.2343,455.1747737566666,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,414.6052262433334,-220.0,455.1747737566666,414.6052262433334
RegionF,468,422.84649957666613,1059.81,382.5,220.0,407.32,317.71,0.2323,422.84649957666613,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,416.9635004233338,-220.0,422.84649957666613,416.9635004233338
RegionF,469,406.941866243333,1012.13,382.5,220.0,407.39,317.76,0.2317,406.941866243333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,385.18813375666696,-220.0,406.941866243333,385.18813375666696
RegionF,470,373.89604291,950.0,382.5,220.0,407.46,317.82,0.2325,373.89604291,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,356.10395709,-220.0,373.89604291,356.10395709
RegionF,471,356.4978904233333,877.65,382.5,220.0,407.55,317.89,0.2346,356.4978904233333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,301.1521095766667,-220.0,356.4978904233333,301.1521095766667
RegionF,472,275.564600423333,800.0,382.5,220.0,407.64,317.96,0.238,275.564600423333,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,304.435399576667,-220.0,275.564600423333,304.435399576667
RegionF,473,260.65564666666666,722.35,382.5,220.0,591.21,461.14,0.2425,260.65564666666666,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,241.69435333333337,-220.0,260.65564666666666,241.69435333333337
RegionF,474,252.10769957666665,650.0,429.25,220.0,591.37,461.27,0.2476,252.10769957666665,49.73404255319149,0.0,49.73404255319149,0.0,0.0,220.0,0.0,0.0,0.0,220.0,128.15825787014188,-220.0,252.10769957666665,128.15825787014188
RegionF,475,245.74669333333333,587.87,544.0,220.0,591.53,461.39,0.2531,245.74669333333333,122.07446808510639,0.0,122.07446808510639,0.0,0.0,220.0,0.0,0.0,0.0,220.0,0.04883858156028964,-220.0,245.74669333333333,0.04883858156028964
RegionF,476,245.40252333333342,540.19,582.25,220.0,591.71,461.53,0.2586,245.40252333333342,40.69148936170213,0.0,40.69148936170213,0.0,0.0,220.0,0.0,0.0,0.0,220.0,34.095987304964495,-220.0,245.40252333333342,34.095987304964495
RegionF,477,242.87987957666653,510.22,620.5,220.0,591.89,461.67,0.2638,242.87987957666653,40.69148936170213,0.0,40.69148936170213,0.0,0.0,220.0,0.0,0.0,0.0,220.0,6.648631061631335,-220.0,242.87987957666653,6.648631061631335
RegionF,478,332.39794709,500.0,582.25,220.0,367.5,286.65,0.2683,332.39794709,0.0,0.0,0.0,35.572500000000005,0.0,167.60205291,35.572500000000005,0.0,0.0,203.17455291,0.0,-203.17455291,332.39794709,0.0
RegionF,479,404.5822066666663,510.22,467.5,220.0,367.63,286.75,0.2717,404.5822066666663,0.0,0.0,0.0,106.7175,0.0,105.63779333333372,106.7175,0.0,0.0,212.35529333333372,0.0,-212.35529333333372,404.5822066666663,0.0
RegionF,480,380.2557799999997,540.19,429.25,220.0,265.61,207.18,0.274,380.2557799999997,0.0,0.0,0.0,35.572500000000005,0.0,159.93422000000038,35.572500000000005,0.0,0.0,195.50672000000037,0.0,-195.50672000000037,380.2557799999997,0.0
RegionF,481,430.5299995766664,587.87,391.0,220.0,265.71,207.25,0.2749,430.5299995766664,0.0,0.0,0.0,35.572500000000005,0.0,157.3400004233336,35.572500000000005,0.0,0.0,192.9125004233336,0.0,-192.9125004233336,430.5299995766664,0.0
RegionF,482,454.3298004233332,650.0,391.0,220.0,265.81,207.33,0.2744,454.3298004233332,0.0,0.0,0.0,-0.0,0.0,195.6701995766668,-0.0,0.0,0.0,195.6701995766668,0.0,-195.6701995766668,454.3298004233332,0.0
RegionF,483,511.91752708999996,722.35,382.5,220.0,265.92,207.42,0.2725,511.91752708999996,0.0,0.0,0.0,7.905,0.0,210.43247291000006,7.905,0.0,0.0,218.33747291000006,0.0,-218.33747291000006,511.91752708999996,0.0
RegionF,484,484.4287999999999,800.0,382.5,220.0,266.03,207.5,0.2694,484.4287999999999,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,95.57120000000009,-220.0,484.4287999999999,95.57120000000009
RegionF,485,541.7565999999999,877.65,382.5,220.0,266.15,207.6,0.2653,541.7565999999999,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,115.89340000000004,-220.0,541.7565999999999,115.89340000000004
RegionF,486,564.6547000000004,950.0,382.5,220.0,266.27,207.69,0.2605,564.6547000000004,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,165.3452999999996,-220.0,564.6547000000004,165.3452999999996
RegionF,487,549.0971999999999,1012.13,382.5,220.0,409.83,319.67,0.2554,549.0971999999999,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,243.03280000000007,-220.0,549.0971999999999,243.03280000000007
RegionF,488,537.4767000000002,1059.81,382.5,220.0,410.02,319.82,0.2502,537.4767000000002,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,302.3332999999998,-220.0,537.4767000000002,302.3332999999998
RegionF,489,536.0331333333328,1089.78,382.5,220.0,410.22,319.97,0.2455,536.0331333333328,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,333.7468666666672,-220.0,536.0331333333328,333.7468666666672
RegionF,490,532.4407262433334,1100.0,382.5,220.0,410.42,320.13,0.2414,532.4407262433334,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,347.5592737566666,-220.0,532.4407262433334,347.5592737566666
RegionF,491,526.1076600000002,1089.78,382.5,220.0,410.63,320.29,0.2383,526.1076600000002,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,343.67233999999974,-220.0,526.1076600000002,343.67233999999974
RegionF,492,463.43781709000075,1059.81,382.5,220.0,410.84,320.46,0.2365,463.43781709000075,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,376.3721829099992,-220.0,463.43781709000075,376.3721829099992
RegionF,493,465.47997708999947,1012.13,382.5,220.0,411.05,320.62,0.2361,465.47997708999947,0.0,0.0,0.0,-0.0,0.0,220.0,-0.0,0.0,0.0,220.0,326.65002291000053,-220.0,465.47997708999947,326.65002291000053
