Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW
RegionF,481,480.16159957666645,587.87,480.16159957666645,0.0,0.0,0.0,0.0,0.0,107.70840042333356,0.0,-107.70840042333356
RegionF,482,527.7358004233333,650.0,527.7358004233333,0.0,0.0,0.0,0.0,0.0,122.26419957666667,0.0,-122.26419957666667
RegionF,483,569.0870004233336,722.35,569.0870004233336,0.0,0.0,0.0,0.0,0.0,153.2629995766664,0.0,-153.2629995766664
RegionF,484,535.178,800.0,535.178,0.0,0.0,0.0,0.0,0.0,220.0,44.822,-220.0
RegionF,485,565.5055999999997,877.65,565.5055999999997,0.0,0.0,0.0,0.0,0.0,220.0,92.14440000000025,-220.0
RegionF,486,576.0085000000004,950.0,576.0085000000004,0.0,0.0,0.0,0.0,0.0,220.0,153.99149999999963,-220.0
RegionF,487,569.7981999999994,1012.13,569.7981999999994,0.0,0.0,0.0,0.0,0.0,220.0,222.3318000000006,-220.0
RegionF,488,534.0730999999997,1059.81,534.0730999999997,0.0,0.0,0.0,0.0,0.0,220.0,305.7369000000002,-220.0
RegionF,489,520.5729999999998,1089.78,520.5729999999998,0.0,0.0,0.0,0.0,0.0,220.0,349.2070000000002,-220.0
RegionF,490,498.90679957666674,1100.0,498.90679957666674,0.0,0.0,0.0,0.0,0.0,220.0,381.0932004233332,-220.0
RegionF,491,485.35590000000025,1089.78,485.35590000000025,0.0,0.0,0.0,0.0,0.0,220.0,384.4240999999997,-220.0
RegionF,492,431.4782670900011,1059.81,431.4782670900011,0.0,0.0,0.0,0.0,0.0,220.0,408.3317329099989,-220.0
RegionF,493,440.6201504233335,1012.13,440.6201504233335,0.0,0.0,0.0,0.0,0.0,220.0,351.5098495766665,-220.0
RegionF,494,388.79399042333296,950.0,388.79399042333296,0.0,0.0,0.0,0.0,0.0,220.0,341.20600957666704,-220.0
RegionF,495,358.1844495766662,877.65,358.1844495766662,0.0,0.0,0.0,0.0,0.0,220.0,299.46555042333375,-220.0
RegionF,496,323.35470000000004,800.0,323.35470000000004,0.0,0.0,0.0,0.0,0.0,220.0,256.64529999999996,-220.0
RegionF,497,259.65150042333346,722.35,259.65150042333346,0.0,0.0,0.0,0.0,0.0,220.0,242.69849957666656,-220.0
RegionF,498,298.78020000000004,650.0,298.78020000000004,0.0,0.0,0.0,0.0,0.0,220.0,131.21979999999996,-220.0
RegionF,499,276.6440995766671,587.87,276.6440995766671,0.0,0.0,0.0,0.0,0.0,220.0,91.22590042333292,-220.0
RegionF,500,287.52799999999974,540.19,287.52799999999974,0.0,0.0,0.0,0.0,0.0,220.0,32.66200000000032,-220.0
RegionF,501,353.5553000000002,510.22,353.5553000000002,0.0,0.0,0.0,0.0,0.0,156.6646999999998,0.0,-156.6646999999998
RegionF,502,379.74269999999984,500.0,379.74269999999984,0.0,0.0,0.0,0.0,0.0,120.25730000000016,0.0,-120.25730000000016
RegionF,503,392.7856004233338,510.22,392.7856004233338,0.0,0.0,0.0,0.0,0.0,117.43439957666624,0.0,-117.43439957666624
RegionF,504,437.7943999999999,540.19,437.7943999999999,0.0,0.0,0.0,0.0,0.0,102.39560000000017,0.0,-102.39560000000017
RegionF,505,474.9927,587.87,474.9927,0.0,0.0,0.0,0.0,0.0,112.87729999999999,0.0,-112.87729999999999
RegionF,506,514.7055995766666,650.0,514.7055995766666,0.0,0.0,0.0,0.0,0.0,135.2944004233334,0.0,-135.2944004233334
RegionF,507,528.7009995766664,722.35,528.7009995766664,0.0,0.0,0.0,0.0,0.0,193.64900042333363,0.0,-193.64900042333363
RegionF,508,583.9587004233335,800.0,583.9587004233335,0.0,0.0,0.0,0.0,0.0,216.04129957666646,0.0,-216.04129957666646
RegionF,509,540.8802995766663,877.65,540.8802995766663,0.0,0.0,0.0,0.0,0.0,220.0,116.76970042333369,-220.0
RegionF,510,634.2253000000004,950.0,634.2253000000004,0.0,0.0,0.0,0.0,0.0,220.0,95.7746999999996,-220.0
RegionF,511,576.1608995766668,1012.13,576.1608995766668,0.0,0.0,0.0,0.0,0.0,220.0,215.9691004233332,-220.0
RegionF,512,587.7306,1059.81,587.7306,0.0,0.0,0.0,0.0,0.0,220.0,252.07939999999996,-220.0
RegionF,513,532.9046999999995,1089.78,532.9046999999995,0.0,0.0,0.0,0.0,0.0,220.0,336.8753000000005,-220.0
RegionF,514,530.2250004233331,1100.0,530.2250004233331,0.0,0.0,0.0,0.0,0.0,220.0,349.7749995766669,-220.0
RegionF,515,470.2301999999994,1089.78,470.2301999999994,0.0,0.0,0.0,0.0,0.0,220.0,399.5498000000006,-220.0
RegionF,516,444.32220000000086,1059.81,444.32220000000086,0.0,0.0,0.0,0.0,0.0,220.0,395.4877999999991,-220.0
RegionF,517,403.1360995766667,1012.13,403.1360995766667,0.0,0.0,0.0,0.0,0.0,220.0,388.99390042333334,-220.0
RegionF,518,390.9390204233349,950.0,390.9390204233349,0.0,0.0,0.0,0.0,0.0,220.0,339.0609795766651,-220.0
RegionF,519,375.7383899999998,877.65,375.7383899999998,0.0,0.0,0.0,0.0,0.0,220.0,281.91161000000017,-220.0
RegionF,520,289.58412957666667,800.0,289.58412957666667,0.0,0.0,0.0,0.0,0.0,220.0,290.41587042333333,-220.0
RegionF,521,266.28089957666566,722.35,266.28089957666566,0.0,0.0,0.0,0.0,0.0,220.0,236.06910042333436,-220.0
RegionF,522,288.0360004233329,650.0,288.0360004233329,0.0,0.0,0.0,0.0,0.0,220.0,141.9639995766671,-220.0
RegionF,523,290.1061,587.87,290.1061,0.0,0.0,0.0,0.0,0.0,220.0,77.76389999999998,-220.0
RegionF,524,294.1955000000005,540.19,294.1955000000005,0.0,0.0,0.0,0.0,0.0,220.0,25.99449999999956,-220.0
RegionF,525,300.36008042333333,510.22,300.36008042333333,0.0,0.0,0.0,0.0,0.0,209.8599195766667,0.0,-209.8599195766667
RegionF,526,366.71250042333327,500.0,366.71250042333327,0.0,0.0,0.0,0.0,0.0,133.28749957666673,0.0,-133.28749957666673
RegionF,527,423.6084995766668,510.22,423.6084995766668,0.0,0.0,0.0,0.0,0.0,86.61150042333321,0.0,-86.61150042333321
RegionF,528,438.35320042333313,540.19,438.35320042333313,0.0,0.0,0.0,0.0,0.0,101.83679957666692,0.0,-101.83679957666692
RegionF,529,498.5893,587.87,498.5893,0.0,0.0,0.0,0.0,0.0,89.28070000000002,0.0,-89.28070000000002
RegionF,530,516.5979004233333,650.0,516.5979004233333,0.0,0.0,0.0,0.0,0.0,133.40209957666673,0.0,-133.40209957666673
RegionF,531,589.0132995766685,722.35,589.0132995766685,0.0,0.0,0.0,0.0,0.0,133.33670042333154,0.0,-133.33670042333154
RegionF,532,563.3719999999998,800.0,563.3719999999998,0.0,0.0,0.0,0.0,0.0,220.0,16.628000000000156,-220.0
RegionF,533,601.2815,877.65,601.2815,0.0,0.0,0.0,0.0,0.0,220.0,56.368499999999926,-220.0
RegionF,534,590.7659000000001,950.0,590.7659000000001,0.0,0.0,0.0,0.0,0.0,220.0,139.2340999999999,-220.0
RegionF,535,609.5237995766668,1012.13,609.5237995766668,0.0,0.0,0.0,0.0,0.0,220.0,182.60620042333323,-220.0
RegionF,536,585.8256004233331,1059.81,585.8256004233331,0.0,0.0,0.0,0.0,0.0,220.0,253.98439957666687,-220.0
RegionF,537,557.8348004233341,1089.78,557.8348004233341,0.0,0.0,0.0,0.0,0.0,220.0,311.9451995766659,-220.0
RegionF,538,469.11260042333413,1100.0,469.11260042333413,0.0,0.0,0.0,0.0,0.0,220.0,410.88739957666587,-220.0
RegionF,539,482.4730000000009,1089.78,482.4730000000009,0.0,0.0,0.0,0.0,0.0,220.0,387.3069999999991,-220.0
RegionF,540,467.13140042333333,1059.81,467.13140042333333,0.0,0.0,0.0,0.0,0.0,220.0,372.67859957666656,-220.0
RegionF,541,445.45249999999885,1012.13,445.45249999999885,0.0,0.0,0.0,0.0,0.0,220.0,346.67750000000115,-220.0
RegionF,542,402.12264,950.0,402.12264,0.0,0.0,0.0,0.0,0.0,220.0,327.87735999999995,-220.0
RegionF,543,371.7226499999989,877.65,371.7226499999989,0.0,0.0,0.0,0.0,0.0,220.0,285.92735000000107,-220.0
RegionF,544,300.79950042333354,800.0,300.79950042333354,0.0,0.0,0.0,0.0,0.0,220.0,279.20049957666646,-220.0
RegionF,545,328.99349999999913,722.35,328.99349999999913,0.0,0.0,0.0,0.0,0.0,220.0,173.3565000000009,-220.0
RegionF,546,324.3579999999998,650.0,324.3579999999998,0.0,0.0,0.0,0.0,0.0,220.0,105.64200000000022,-220.0
RegionF,547,321.2592004233331,587.87,321.2592004233331,0.0,0.0,0.0,0.0,0.0,220.0,46.61079957666692,-220.0
RegionF,548,306.20970042333136,540.19,306.20970042333136,0.0,0.0,0.0,0.0,0.0,220.0,13.980299576668699,-220.0
RegionF,549,319.4557995766655,510.22,319.4557995766655,0.0,0.0,0.0,0.0,0.0,190.7642004233345,0.0,-190.7642004233345
RegionF,550,378.42190000000056,500.0,378.42190000000056,0.0,0.0,0.0,0.0,0.0,121.57809999999944,0.0,-121.57809999999944
RegionF,551,424.58809333333323,510.22,424.58809333333323,0.0,0.0,0.0,0.0,0.0,85.6319066666668,0.0,-85.6319066666668
RegionF,552,428.68849957666595,540.19,428.68849957666595,0.0,0.0,0.0,0.0,0.0,111.50150042333411,0.0,-111.50150042333411
RegionF,553,497.078,587.87,497.078,0.0,0.0,0.0,0.0,0.0,90.79200000000003,0.0,-90.79200000000003
RegionF,554,579.8058004233344,650.0,579.8058004233344,0.0,0.0,0.0,0.0,0.0,70.1941995766656,0.0,-70.1941995766656
RegionF,555,551.7261000000001,722.35,551.7261000000001,0.0,0.0,0.0,0.0,0.0,170.62389999999994,0.0,-170.62389999999994
RegionF,556,561.7971995766679,800.0,561.7971995766679,0.0,0.0,0.0,0.0,0.0,220.0,18.202800423332064,-220.0
RegionF,557,591.4135995766675,877.65,591.4135995766675,0.0,0.0,0.0,0.0,0.0,220.0,66.2364004233325,-220.0
RegionF,558,618.1724995766675,950.0,618.1724995766675,0.0,0.0,0.0,0.0,0.0,220.0,111.82750042333248,-220.0
RegionF,559,579.246999576666,1012.13,579.246999576666,0.0,0.0,0.0,0.0,0.0,220.0,212.883000423334,-220.0
RegionF,560,595.4014000000002,1059.81,595.4014000000002,0.0,0.0,0.0,0.0,0.0,220.0,244.40859999999975,-220.0
RegionF,561,540.5246995766661,1089.78,540.5246995766661,0.0,0.0,0.0,0.0,0.0,220.0,329.2553004233339,-220.0
RegionF,562,543.013899999999,1100.0,543.013899999999,0.0,0.0,0.0,0.0,0.0,220.0,336.986100000001,-220.0
RegionF,563,523.1765004233334,1089.78,523.1765004233334,0.0,0.0,0.0,0.0,0.0,220.0,346.60349957666654,-220.0
RegionF,564,430.0347000000006,1059.81,430.0347000000006,0.0,0.0,0.0,0.0,0.0,220.0,409.77529999999933,-220.0
RegionF,565,414.731200423334,1012.13,414.731200423334,0.0,0.0,0.0,0.0,0.0,220.0,377.3987995766661,-220.0
RegionF,566,406.0609100000001,950.0,406.0609100000001,0.0,0.0,0.0,0.0,0.0,220.0,323.93908999999985,-220.0
RegionF,567,365.5745799999997,877.65,365.5745799999997,0.0,0.0,0.0,0.0,0.0,220.0,292.07542000000035,-220.0
RegionF,568,313.2505804233325,800.0,313.2505804233325,0.0,0.0,0.0,0.0,0.0,220.0,266.7494195766675,-220.0
RegionF,569,330.74610042333296,722.35,330.74610042333296,0.0,0.0,0.0,0.0,0.0,220.0,171.60389957666706,-220.0
RegionF,570,293.3319,650.0,293.3319,0.0,0.0,0.0,0.0,0.0,220.0,136.66809999999998,-220.0
RegionF,571,303.7458995766668,587.87,303.7458995766668,0.0,0.0,0.0,0.0,0.0,220.0,64.12410042333323,-220.0
RegionF,572,303.36489957666663,540.19,303.36489957666663,0.0,0.0,0.0,0.0,0.0,220.0,16.825100423333424,-220.0
RegionF,573,355.9810004233335,510.22,355.9810004233335,0.0,0.0,0.0,0.0,0.0,154.23899957666652,0.0,-154.23899957666652
RegionF,574,362.7628004233332,500.0,362.7628004233332,0.0,0.0,0.0,0.0,0.0,137.2371995766668,0.0,-137.2371995766668
RegionF,575,409.0796999999997,510.22,409.0796999999997,0.0,0.0,0.0,0.0,0.0,101.14030000000031,0.0,-101.14030000000031
RegionF,576,470.8525004233334,540.19,470.8525004233334,0.0,0.0,0.0,0.0,0.0,69.33749957666663,0.0,-69.33749957666663
RegionF,577,471.6272000000002,587.87,471.6272000000002,0.0,0.0,0.0,0.0,0.0,116.24279999999982,0.0,-116.24279999999982
RegionF,578,562.6607995766669,650.0,562.6607995766669,0.0,0.0,0.0,0.0,0.0,87.33920042333307,0.0,-87.33920042333307
RegionF,579,594.9188000000001,722.35,594.9188000000001,0.0,0.0,0.0,0.0,0.0,127.43119999999988,0.0,-127.43119999999988
RegionF,580,600.7481004233342,800.0,600.7481004233342,0.0,0.0,0.0,0.0,0.0,199.25189957666578,0.0,-199.25189957666578
RegionF,581,573.8749000000007,877.65,573.8749000000007,0.0,0.0,0.0,0.0,0.0,220.0,83.77509999999927,-220.0
RegionF,582,585.4446004233332,950.0,585.4446004233332,0.0,0.0,0.0,0.0,0.0,220.0,144.5553995766668,-220.0
RegionF,583,569.0234995766659,1012.13,569.0234995766659,0.0,0.0,0.0,0.0,0.0,220.0,223.10650042333407,-220.0
RegionF,584,588.1624004233333,1059.81,588.1624004233333,0.0,0.0,0.0,0.0,0.0,220.0,251.6475995766666,-220.0
RegionF,585,588.8482,1089.78,588.8482,0.0,0.0,0.0,0.0,0.0,220.0,280.93179999999995,-220.0
RegionF,586,505.49809957666673,1100.0,505.49809957666673,0.0,0.0,0.0,0.0,0.0,220.0,374.50190042333327,-220.0
RegionF,587,471.81769999999943,1089.78,471.81769999999943,0.0,0.0,0.0,0.0,0.0,220.0,397.9623000000006,-220.0
RegionF,588,429.9991395766669,1059.81,429.9991395766669,0.0,0.0,0.0,0.0,0.0,220.0,409.810860423333,-220.0
RegionF,589,415.3217495766662,1012.13,415.3217495766662,0.0,0.0,0.0,0.0,0.0,220.0,376.8082504233338,-220.0
RegionF,590,413.2707004233327,950.0,413.2707004233327,0.0,0.0,0.0,0.0,0.0,220.0,316.72929957666724,-220.0
RegionF,591,365.9276399999994,877.65,365.9276399999994,0.0,0.0,0.0,0.0,0.0,220.0,291.72236000000055,-220.0
RegionF,592,337.3589899999997,800.0,337.3589899999997,0.0,0.0,0.0,0.0,0.0,220.0,242.64101000000028,-220.0
RegionF,593,282.99410042333324,722.35,282.99410042333324,0.0,0.0,0.0,0.0,0.0,220.0,219.3558995766668,-220.0
RegionF,594,316.29349999999994,650.0,316.29349999999994,0.0,0.0,0.0,0.0,0.0,220.0,113.70650000000006,-220.0
RegionF,595,279.80639999999846,587.87,279.80639999999846,0.0,0.0,0.0,0.0,0.0,220.0,88.06360000000154,-220.0
RegionF,596,315.09969999999964,540.19,315.09969999999964,0.0,0.0,0.0,0.0,0.0,220.0,5.090300000000411,-220.0
RegionF,597,324.7136004233341,510.22,324.7136004233341,0.0,0.0,0.0,0.0,0.0,185.5063995766659,0.0,-185.5063995766659
RegionF,598,384.1242000000005,500.0,384.1242000000005,0.0,0.0,0.0,0.0,0.0,115.87579999999951,0.0,-115.87579999999951
RegionF,599,440.3343995766668,510.22,440.3343995766668,0.0,0.0,0.0,0.0,0.0,69.88560042333324,0.0,-69.88560042333324
RegionF,600,453.9742004233334,540.19,453.9742004233334,0.0,0.0,0.0,0.0,0.0,86.21579957666665,0.0,-86.21579957666665
RegionF,601,480.6695995766668,587.87,480.6695995766668,0.0,0.0,0.0,0.0,0.0,107.20040042333318,0.0,-107.20040042333318
RegionF,602,488.96270000000123,650.0,488.96270000000123,0.0,0.0,0.0,0.0,0.0,161.03729999999877,0.0,-161.03729999999877
RegionF,603,535.4065999999988,722.35,535.4065999999988,0.0,0.0,0.0,0.0,0.0,186.94340000000125,0.0,-186.94340000000125
RegionF,604,594.3092004233334,800.0,594.3092004233334,0.0,0.0,0.0,0.0,0.0,205.69079957666656,0.0,-205.69079957666656
RegionF,605,591.4517004233348,877.65,591.4517004233348,0.0,0.0,0.0,0.0,0.0,220.0,66.19829957666514,-220.0
RegionF,606,596.1888004233339,950.0,596.1888004233339,0.0,0.0,0.0,0.0,0.0,220.0,133.81119957666613,-220.0
RegionF,607,612.5718000000013,1012.13,612.5718000000013,0.0,0.0,0.0,0.0,0.0,220.0,179.5581999999987,-220.0
RegionF,608,579.8820000000002,1059.81,579.8820000000002,0.0,0.0,0.0,0.0,0.0,220.0,259.92799999999977,-220.0
RegionF,609,546.8366004233337,1089.78,546.8366004233337,0.0,0.0,0.0,0.0,0.0,220.0,322.94339957666625,-220.0
RegionF,610,530.1233999999995,1100.0,530.1233999999995,0.0,0.0,0.0,0.0,0.0,220.0,349.8766000000005,-220.0
RegionF,611,498.42420042333373,1089.78,498.42420042333373,0.0,0.0,0.0,0.0,0.0,220.0,371.3557995766662,-220.0
RegionF,612,429.0314000000001,1059.81,429.0314000000001,0.0,0.0,0.0,0.0,0.0,220.0,410.77859999999987,-220.0
RegionF,613,437.29783000000174,1012.13,437.29783000000174,0.0,0.0,0.0,0.0,0.0,220.0,354.8321699999983,-220.0
RegionF,614,405.7205504233354,950.0,405.7205504233354,0.0,0.0,0.0,0.0,0.0,220.0,324.27944957666455,-220.0
RegionF,615,359.4785804233333,877.65,359.4785804233333,0.0,0.0,0.0,0.0,0.0,220.0,298.1714195766667,-220.0
RegionF,616,304.96509999999915,800.0,304.96509999999915,0.0,0.0,0.0,0.0,0.0,220.0,275.03490000000085,-220.0
RegionF,617,297.2180999999996,722.35,297.2180999999996,0.0,0.0,0.0,0.0,0.0,220.0,205.13190000000043,-220.0
RegionF,618,297.3196999999995,650.0,297.3196999999995,0.0,0.0,0.0,0.0,0.0,220.0,132.6803000000005,-220.0
RegionF,619,303.87289957666667,587.87,303.87289957666667,0.0,0.0,0.0,0.0,0.0,220.0,63.997100423333336,-220.0
RegionF,620,321.5512995766666,540.19,321.5512995766666,0.0,0.0,0.0,0.0,0.0,218.63870042333343,0.0,-218.63870042333343
RegionF,621,361.302299576667,510.22,361.302299576667,0.0,0.0,0.0,0.0,0.0,148.91770042333303,0.0,-148.91770042333303
RegionF,622,359.7529004233332,500.0,359.7529004233332,0.0,0.0,0.0,0.0,0.0,140.2470995766668,0.0,-140.2470995766668
RegionF,623,437.0069995766655,510.22,437.0069995766655,0.0,0.0,0.0,0.0,0.0,73.2130004233345,0.0,-73.2130004233345
RegionF,624,428.9805999999999,540.19,428.9805999999999,0.0,0.0,0.0,0.0,0.0,111.20940000000013,0.0,-111.20940000000013
RegionF,625,469.25230000000016,587.87,469.25230000000016,0.0,0.0,0.0,0.0,0.0,118.61769999999984,0.0,-118.61769999999984
RegionF,626,534.2762995766665,650.0,534.2762995766665,0.0,0.0,0.0,0.0,0.0,115.72370042333353,0.0,-115.72370042333353
RegionF,627,558.1776995766674,722.35,558.1776995766674,0.0,0.0,0.0,0.0,0.0,164.17230042333267,0.0,-164.17230042333267
RegionF,628,578.1293999999976,800.0,578.1293999999976,0.0,0.0,0.0,0.0,0.0,220.0,1.870600000002355,-220.0
RegionF,629,585.851,877.65,585.851,0.0,0.0,0.0,0.0,0.0,220.0,71.79899999999998,-220.0
RegionF,630,566.0135999999992,950.0,566.0135999999992,0.0,0.0,0.0,0.0,0.0,220.0,163.9864000000008,-220.0
RegionF,631,592.0104995766667,1012.13,592.0104995766667,0.0,0.0,0.0,0.0,0.0,220.0,200.1195004233333,-220.0
RegionF,632,567.5884004233326,1059.81,567.5884004233326,0.0,0.0,0.0,0.0,0.0,220.0,272.22159957666736,-220.0
RegionF,633,587.2353004233343,1089.78,587.2353004233343,0.0,0.0,0.0,0.0,0.0,220.0,282.5446995766657,-220.0
RegionF,634,530.0345000000004,1100.0,530.0345000000004,0.0,0.0,0.0,0.0,0.0,220.0,349.96549999999957,-220.0
RegionF,635,485.2416,1089.78,485.2416,0.0,0.0,0.0,0.0,0.0,220.0,384.5383999999999,-220.0
RegionF,636,421.5638004233356,1059.81,421.5638004233356,0.0,0.0,0.0,0.0,0.0,220.0,418.24619957666437,-220.0
RegionF,637,431.39868042333444,1012.13,431.39868042333444,0.0,0.0,0.0,0.0,0.0,220.0,360.73131957666556,-220.0
RegionF,638,418.09543000000025,950.0,418.09543000000025,0.0,0.0,0.0,0.0,0.0,220.0,311.9045699999997,-220.0
RegionF,639,380.8272795766666,877.65,380.8272795766666,0.0,0.0,0.0,0.0,0.0,220.0,276.82272042333335,-220.0
RegionF,640,301.43449999999916,800.0,301.43449999999916,0.0,0.0,0.0,0.0,0.0,220.0,278.56550000000084,-220.0
RegionF,641,299.2755,722.35,299.2755,0.0,0.0,0.0,0.0,0.0,220.0,203.0745,-220.0
RegionF,642,290.53790042333316,650.0,290.53790042333316,0.0,0.0,0.0,0.0,0.0,220.0,139.46209957666684,-220.0
RegionF,643,310.5657995766667,587.87,310.5657995766667,0.0,0.0,0.0,0.0,0.0,220.0,57.30420042333333,-220.0
RegionF,644,322.7832004233325,540.19,322.7832004233325,0.0,0.0,0.0,0.0,0.0,217.40679957666754,0.0,-217.40679957666754
RegionF,645,318.7572995766672,510.22,318.7572995766672,0.0,0.0,0.0,0.0,0.0,191.46270042333282,0.0,-191.46270042333282
RegionF,646,346.9005004233336,500.0,346.9005004233336,0.0,0.0,0.0,0.0,0.0,153.0994995766664,0.0,-153.0994995766664
RegionF,647,391.9855000000001,510.22,391.9855000000001,0.0,0.0,0.0,0.0,0.0,118.23449999999991,0.0,-118.23449999999991
RegionF,648,453.0597999999993,540.19,453.0597999999993,0.0,0.0,0.0,0.0,0.0,87.13020000000074,0.0,-87.13020000000074
RegionF,649,472.8717995766665,587.87,472.8717995766665,0.0,0.0,0.0,0.0,0.0,114.99820042333351,0.0,-114.99820042333351
RegionF,650,535.9654,650.0,535.9654,0.0,0.0,0.0,0.0,0.0,114.03459999999995,0.0,-114.03459999999995
RegionF,651,512.1402,722.35,512.1402,0.0,0.0,0.0,0.0,0.0,210.20979999999997,0.0,-210.20979999999997
RegionF,652,589.9149995766667,800.0,589.9149995766667,0.0,0.0,0.0,0.0,0.0,210.08500042333333,0.0,-210.08500042333333
RegionF,653,558.6221995766673,877.65,558.6221995766673,0.0,0.0,0.0,0.0,0.0,220.0,99.02780042333268,-220.0
RegionF,654,598.5128999999995,950.0,598.5128999999995,0.0,0.0,0.0,0.0,0.0,220.0,131.4871000000005,-220.0
RegionF,655,609.4603000000005,1012.13,609.4603000000005,0.0,0.0,0.0,0.0,0.0,220.0,182.66969999999947,-220.0
RegionF,656,569.8616999999999,1059.81,569.8616999999999,0.0,0.0,0.0,0.0,0.0,220.0,269.9483,-220.0
RegionF,657,553.5929999999984,1089.78,553.5929999999984,0.0,0.0,0.0,0.0,0.0,220.0,316.1870000000016,-220.0
RegionF,658,506.730000423334,1100.0,506.730000423334,0.0,0.0,0.0,0.0,0.0,220.0,373.269999576666,-220.0
RegionF,659,480.37750000000005,1089.78,480.37750000000005,0.0,0.0,0.0,0.0,0.0,220.0,389.4024999999999,-220.0
RegionF,660,440.38520000000085,1059.81,440.38520000000085,0.0,0.0,0.0,0.0,0.0,220.0,399.4247999999991,-220.0
RegionF,661,434.0733000000011,1012.13,434.0733000000011,0.0,0.0,0.0,0.0,0.0,220.0,358.05669999999895,-220.0
RegionF,662,402.03119957666667,950.0,402.03119957666667,0.0,0.0,0.0,0.0,0.0,220.0,327.9688004233333,-220.0
RegionF,663,349.89769957666596,877.65,349.89769957666596,0.0,0.0,0.0,0.0,0.0,220.0,307.75230042333396,-220.0
RegionF,664,319.64757000000003,800.0,319.64757000000003,0.0,0.0,0.0,0.0,0.0,220.0,260.35242999999997,-220.0
RegionF,665,263.34720042333265,722.35,263.34720042333265,0.0,0.0,0.0,0.0,0.0,220.0,239.00279957666737,-220.0
RegionF,666,247.30710000000042,650.0,247.30710000000042,0.0,0.0,0.0,0.0,0.0,220.0,182.69289999999955,-220.0
RegionF,667,267.9318995766665,587.87,267.9318995766665,0.0,0.0,0.0,0.0,0.0,220.0,99.93810042333348,-220.0
RegionF,668,272.24989999999895,540.19,272.24989999999895,0.0,0.0,0.0,0.0,0.0,220.0,47.94010000000111,-220.0
RegionF,669,265.84909957666616,510.22,265.84909957666616,0.0,0.0,0.0,0.0,0.0,220.0,24.370900423333865,-220.0
RegionF,670,348.46260042333284,500.0,348.46260042333284,0.0,0.0,0.0,0.0,0.0,151.53739957666716,0.0,-151.53739957666716
RegionF,671,390.98220042333435,510.22,390.98220042333435,0.0,0.0,0.0,0.0,0.0,119.23779957666568,0.0,-119.23779957666568
RegionF,672,426.1231004233337,540.19,426.1231004233337,0.0,0.0,0.0,0.0,0.0,114.06689957666634,0.0,-114.06689957666634
RegionF,673,505.7394004233333,587.87,505.7394004233333,0.0,0.0,0.0,0.0,0.0,82.13059957666673,0.0,-82.13059957666673
RegionF,674,539.7881004233334,650.0,539.7881004233334,0.0,0.0,0.0,0.0,0.0,110.21189957666661,0.0,-110.21189957666661
RegionF,675,532.396699576666,722.35,532.396699576666,0.0,0.0,0.0,0.0,0.0,189.95330042333399,0.0,-189.95330042333399
RegionF,676,569.3790995766674,800.0,569.3790995766674,0.0,0.0,0.0,0.0,0.0,220.0,10.620900423332614,-220.0
RegionF,677,581.2663000000007,877.65,581.2663000000007,0.0,0.0,0.0,0.0,0.0,220.0,76.3836999999993,-220.0
RegionF,678,586.0542,950.0,586.0542,0.0,0.0,0.0,0.0,0.0,220.0,143.94579999999996,-220.0
RegionF,679,600.3163004233322,1012.13,600.3163004233322,0.0,0.0,0.0,0.0,0.0,220.0,191.81369957666777,-220.0
RegionF,680,577.4690004233329,1059.81,577.4690004233329,0.0,0.0,0.0,0.0,0.0,220.0,262.34099957666706,-220.0
RegionF,681,566.0136,1089.78,566.0136,0.0,0.0,0.0,0.0,0.0,220.0,303.7664,-220.0
RegionF,682,537.0067999999984,1100.0,537.0067999999984,0.0,0.0,0.0,0.0,0.0,220.0,342.9932000000016,-220.0
RegionF,683,490.4104999999994,1089.78,490.4104999999994,0.0,0.0,0.0,0.0,0.0,220.0,379.3695000000006,-220.0
RegionF,684,464.5151995766677,1059.81,464.5151995766677,0.0,0.0,0.0,0.0,0.0,220.0,375.29480042333216,-220.0
RegionF,685,442.12509957666765,1012.13,442.12509957666765,0.0,0.0,0.0,0.0,0.0,220.0,350.0049004233324,-220.0
RegionF,686,406.5308104233329,950.0,406.5308104233329,0.0,0.0,0.0,0.0,0.0,220.0,323.4691895766671,-220.0
RegionF,687,354.45573000000013,877.65,354.45573000000013,0.0,0.0,0.0,0.0,0.0,220.0,303.19426999999985,-220.0
RegionF,688,324.8405999999986,800.0,324.8405999999986,0.0,0.0,0.0,0.0,0.0,220.0,255.15940000000143,-220.0
RegionF,689,267.89379999999994,722.35,267.89379999999994,0.0,0.0,0.0,0.0,0.0,220.0,234.45620000000008,-220.0
RegionF,690,284.67049999999995,650.0,284.67049999999995,0.0,0.0,0.0,0.0,0.0,220.0,145.32950000000005,-220.0
RegionF,691,307.69560042333273,587.87,307.69560042333273,0.0,0.0,0.0,0.0,0.0,220.0,60.17439957666727,-220.0
RegionF,692,311.619899576667,540.19,311.619899576667,0.0,0.0,0.0,0.0,0.0,220.0,8.570100423333031,-220.0
RegionF,693,345.4146004233349,510.22,345.4146004233349,0.0,0.0,0.0,0.0,0.0,164.80539957666514,0.0,-164.80539957666514
RegionF,694,370.63680042333425,500.0,370.63680042333425,0.0,0.0,0.0,0.0,0.0,129.36319957666575,0.0,-129.36319957666575
